Year,TradeFlowName,TradeValueK,first,second,third,fourth
2013,Export,413820.757,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Field crops, except cash grains: Other"
2013,Import,34997.832,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Field crops, except cash grains: Other"
2014,Export,238060.866,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Field crops, except cash grains: Other"
2014,Import,45414.783,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Field crops, except cash grains: Other"
2015,Export,232827.752,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Field crops, except cash grains: Other"
2015,Import,13353.607,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Field crops, except cash grains: Other"
2016,Export,262074.775,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Field crops, except cash grains: Other"
2016,Import,45332.942,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Field crops, except cash grains: Other"
2017,Export,202109.192,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Field crops, except cash grains: Other"
2017,Import,67881.931,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Field crops, except cash grains: Other"
2018,Export,195523.724,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Field crops, except cash grains: Other"
2018,Export,0.671,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Field crops, except cash grains: Other"
2018,Import,40979.466,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Field crops, except cash grains: Other"
2019,Export,199144.036,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Field crops, except cash grains: Other"
2019,Import,17183.107,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Field crops, except cash grains: Other"
2008,Export,2157.266,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Cotton and cottonseed
2008,Import,35185.834,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Cotton and cottonseed
2009,Export,1707.36,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Cotton and cottonseed
2009,Import,12551.894,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Cotton and cottonseed
2010,Export,69.807,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Cotton and cottonseed
2010,Import,28743.19,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Cotton and cottonseed
2011,Export,3807.499,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Cotton and cottonseed
2011,Import,347854.912,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Cotton and cottonseed
2012,Export,599.538,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Cotton and cottonseed
2012,Import,1959.651,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Cotton and cottonseed
2013,Export,639.124,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Cotton and cottonseed
2013,Import,21869.718,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Cotton and cottonseed
2014,Export,84.5,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Cotton and cottonseed
2014,Import,28219.773,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Cotton and cottonseed
2015,Export,3948.842,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Cotton and cottonseed
2015,Import,68.938,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Cotton and cottonseed
2016,Export,8779.142,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Cotton and cottonseed
2016,Import,34253.165,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Cotton and cottonseed
2017,Import,55944.169,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Cotton and cottonseed
2018,Export,0.768,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Cotton and cottonseed
2018,Import,27748.067,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Cotton and cottonseed
2019,Export,936.468,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Cotton and cottonseed
2019,Import,2123.997,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Cotton and cottonseed
2008,Export,314846.432,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Tobacco
2008,Import,289.849,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Tobacco
2009,Export,307372.891,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Tobacco
2009,Import,888.517,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Tobacco
2010,Export,241170.666,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Tobacco
2011,Export,274738.085,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Tobacco
2011,Import,20.377,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Tobacco
2012,Export,367186.669,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Tobacco
2012,Import,40.162,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Tobacco
2013,Export,408665.172,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Tobacco
2013,Import,1810.118,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Tobacco
2014,Export,233826.216,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Tobacco
2014,Import,1699.413,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Tobacco
2015,Export,224291.902,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Tobacco
2015,Import,1.53,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Tobacco
2016,Export,246396.185,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Tobacco
2017,Export,196779.217,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Tobacco
2018,Export,188884.057,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Tobacco
2019,Export,189181.237,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Tobacco
2019,Import,229.495,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Tobacco
2009,Export,0.014,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Sugarcane and sugar beets
2012,Import,2.78,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Sugarcane and sugar beets
2019,Import,19.7,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains",Sugarcane and sugar beets
2008,Import,164.104,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Potatoes, white or irish"
2009,Import,56.16,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Potatoes, white or irish"
2010,Import,81.562,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Potatoes, white or irish"
2011,Import,137.296,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Potatoes, white or irish"
2013,Import,669.345,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Potatoes, white or irish"
2014,Export,0.169,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Potatoes, white or irish"
2014,Import,446.402,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Potatoes, white or irish"
2015,Import,69.1,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Potatoes, white or irish"
2016,Import,34.7,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Potatoes, white or irish"
2017,Import,46.966,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Potatoes, white or irish"
2018,Export,0.649,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Potatoes, white or irish"
2019,Export,0.357,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Potatoes, white or irish"
2008,Export,7635.06,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Field crops, except cash grains, ns"
2008,Import,9050.978,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Field crops, except cash grains, ns"
2009,Export,5960.528,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Field crops, except cash grains, ns"
2009,Import,7993.865,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Field crops, except cash grains, ns"
2010,Export,6379.668,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Field crops, except cash grains, ns"
2010,Import,9019.606,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Field crops, except cash grains, ns"
2011,Export,5950.328,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Field crops, except cash grains, ns"
2011,Import,9909.512,"Agricultural, forestry, and fishery",Agricultural products,"Field crops, except cash grains","Field crops, except cash grains, ns"
